NPE_INV,fri.patterns.interpreter.parsergenerator.examples.HowToOverrideLexerImpl.main([Ljava/lang/String;)V,fri.patterns.interpreter.parsergenerator.Parser.parse(Ljava/lang/Object;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.syntax.Rule.setRightSymbol(Ljava/lang/String;I)V,java.util.List.set(ILjava/lang/Object;)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.syntax.Rule.indexOnRightSide(Ljava/lang/String;)I,java.lang.String.equals(Ljava/lang/Object;)Z
NPE_GET,fri.patterns.interpreter.parsergenerator.Token$Range.equals(Ljava/lang/Object;)Z,Lfri/patterns/interpreter/parsergenerator/Token$Range.start Lfri/patterns/interpreter/parsergenerator/Token$Address
NPE_GET,fri.patterns.interpreter.parsergenerator.Token$Range.equals(Ljava/lang/Object;)Z,Lfri/patterns/interpreter/parsergenerator/Token$Range.end Lfri/patterns/interpreter/parsergenerator/Token$Address
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.addConsumer(Ljava/lang/String;Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)V,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartCharacter()Ljava/lang/Character;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.hasTerminal(Ljava/lang/String;)Z,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getSymbol()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.hasTerminal(Ljava/lang/String;)Z,java.lang.String.equals(Ljava/lang/Object;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.getNextToken(Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;Ljava/util/Map;)Lfri/patterns/interpreter/parsergenerator/Token;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getSymbol()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.getNextToken(Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;Ljava/util/Map;)Lfri/patterns/interpreter/parsergenerator/Token;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getTokenIdentifier()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.getNextToken(Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;Ljava/util/Map;)Lfri/patterns/interpreter/parsergenerator/Token;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getResultTree()Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.getNextToken(Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;Ljava/util/Map;)Lfri/patterns/interpreter/parsergenerator/Token;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getTokenIdentifier()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.getNextToken(Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;Ljava/util/Map;)Lfri/patterns/interpreter/parsergenerator/Token;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getResultTree()Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.getVariance()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.getStartVariance()I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I
NPE_GET,fri.patterns.interpreter.parsergenerator.Token$Address.equals(Ljava/lang/Object;)Z,Lfri/patterns/interpreter/parsergenerator/Token$Address.offset I
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.access$000(Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;)Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;,Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item.consumer Lfri/patterns/interpreter/parsergenerator/lexer/Consumer
NPE_INV,fri.util.collections.AggregatingHashtable.put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,java.util.List.add(Ljava/lang/Object;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$ItemEnumerator.<init>(Lfri/patterns/interpreter/parsergenerator/lexer/Strategy;)V,java.util.Map$Entry.getValue()Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$ItemEnumerator.<init>(Lfri/patterns/interpreter/parsergenerator/lexer/Strategy;)V,java.util.List.iterator()Ljava/util/Iterator;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$ItemEnumerator.nextElement()Ljava/lang/Object;,java.util.Map$Entry.getValue()Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$ItemEnumerator.nextElement()Ljava/lang/Object;,java.util.List.iterator()Ljava/util/Iterator;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartCharacter()Ljava/lang/Character;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartCharacter()Ljava/lang/Character;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartCharacter()Ljava/lang/Character;,java.lang.String.charAt(I)C
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.getStartCharacter()Ljava/lang/Character;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartCharacter()Ljava/lang/Character;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.isNullable()Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.isRepeatable()Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I,java.lang.String.length()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.getSomeLength(ZLjava/util/List;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getSomeLength(ZLjava/util/List;)I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.listToString(Ljava/util/List;Ljava/lang/StringBuffer;Ljava/lang/String;Z)V,java.lang.Object.hashCode()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.listToString(Ljava/util/List;Ljava/lang/StringBuffer;Ljava/lang/String;Z)V,java.lang.Object.toString()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.InputText.calculateScanPoint()[I,java.lang.Integer.intValue()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,java.util.List.size()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,java.util.List.get(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getSymbol()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,java.util.Map.get(Ljava/lang/Object;)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.loopResultTree(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;)V,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getRule()Lfri/patterns/interpreter/parsergenerator/syntax/Rule;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.loopResultTree(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;)V,fri.patterns.interpreter.parsergenerator.syntax.Rule.getNonterminal()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.loopResultTree(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;)V,java.lang.String.startsWith(Ljava/lang/String;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.loopResultTree(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;)V,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getRule()Lfri/patterns/interpreter/parsergenerator/syntax/Rule;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.loopResultTree(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;)V,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getChildCount()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.LexerImpl.loopResultTree(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/LexerSemantic;)V,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getChild(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.initCompetitors(Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;)Ljava/util/List;,java.util.List.get(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.initCompetitors(Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;)Ljava/util/List;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.checkCompetitiveGroups(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;Lfri/patterns/interpreter/parsergenerator/lexer/InputText;Ljava/util/List;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,java.util.List.size()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.checkCompetitiveGroups(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;Lfri/patterns/interpreter/parsergenerator/lexer/InputText;Ljava/util/List;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,java.util.List.get(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.checkCompetitiveGroups(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;Lfri/patterns/interpreter/parsergenerator/lexer/InputText;Ljava/util/List;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getSymbol()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.checkCompetitiveGroups(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;Lfri/patterns/interpreter/parsergenerator/lexer/InputText;Ljava/util/List;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,java.util.Map.get(Ljava/lang/Object;)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.checkCompetitiveGroups(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;Lfri/patterns/interpreter/parsergenerator/lexer/InputText;Ljava/util/List;ILjava/util/Map;)Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.InputText.convertInput(I)I,java.lang.Integer.intValue()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.init()V,java.util.Map$Entry.getValue()Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer.sequence Ljava/util/List
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer.sequence Ljava/util/List
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,java.lang.String.charAt(I)C
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.includes(C)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,java.lang.String.charAt(I)C
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.includes(C)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,java.lang.String.charAt(I)C
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,java.lang.String.charAt(I)C
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.includes(C)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet;)Z,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.includes(C)Z
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet;)Z,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet.firstChar C
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.overlaps(Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet;)Z,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$CharacterSet.lastChar C
NPE_GET,fri.patterns.interpreter.parsergenerator.Token$Range.compareTo(Ljava/lang/Object;)I,Lfri/patterns/interpreter/parsergenerator/Token$Range.start Lfri/patterns/interpreter/parsergenerator/Token$Address
NPE_GET,fri.patterns.interpreter.parsergenerator.Token$Range.compareTo(Ljava/lang/Object;)I,Lfri/patterns/interpreter/parsergenerator/Token$Range.end Lfri/patterns/interpreter/parsergenerator/Token$Address
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.compareTo(Ljava/lang/Object;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartVariance()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.compareTo(Ljava/lang/Object;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getStartLength()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.compareTo(Ljava/lang/Object;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.getFixedLength()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.toString()Ljava/lang/String;,java.util.Map$Entry.getKey()Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy.toString()Ljava/lang/String;,java.util.Map$Entry.getValue()Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.toString()Ljava/lang/String;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.toString()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.hashCode()I,java.lang.Object.hashCode()I
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.compareTo(Ljava/lang/Object;)I,Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item.consumer Lfri/patterns/interpreter/parsergenerator/lexer/Consumer
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.compareTo(Ljava/lang/Object;)I,fri.patterns.interpreter.parsergenerator.lexer.Consumer.compareTo(Ljava/lang/Object;)I
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.equals(Ljava/lang/Object;)Z,Lfri/patterns/interpreter/parsergenerator/lexer/Strategy$Item.consumer Lfri/patterns/interpreter/parsergenerator/lexer/Consumer
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consume(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,fri.patterns.interpreter.parsergenerator.lexer.Consumer$CharacterSet.includes(C)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,java.lang.String.charAt(I)C
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,java.lang.String.length()I
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer.rule Lfri/patterns/interpreter/parsergenerator/syntax/Rule
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,fri.patterns.interpreter.parsergenerator.syntax.Rule.getNonterminal()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.consumeInternal(Lfri/patterns/interpreter/parsergenerator/lexer/InputText;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,fri.patterns.interpreter.parsergenerator.lexer.Strategy$Item.getResultTree()Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.addChild(Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,java.util.List.add(Ljava/lang/Object;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.append(C)Lfri/patterns/interpreter/parsergenerator/lexer/ResultTree;,java.lang.StringBuffer.append(C)Ljava/lang/StringBuffer;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.ensureSequenceList()Ljava/util/List;,fri.patterns.interpreter.parsergenerator.syntax.Rule.rightSize()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.ensureStringBuffer(Ljava/lang/String;)Ljava/lang/StringBuffer;,java.util.List.add(Ljava/lang/Object;)Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.ensureStringBuffer(Ljava/lang/String;)Ljava/lang/StringBuffer;,java.lang.StringBuffer.append(Ljava/lang/String;)Ljava/lang/StringBuffer;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ConsumerAlternatives.setStrategyFactoryMethod(Lfri/patterns/interpreter/parsergenerator/lexer/StrategyFactoryMethod;)V,fri.patterns.interpreter.parsergenerator.lexer.Consumer.setStrategyFactoryMethod(Lfri/patterns/interpreter/parsergenerator/lexer/StrategyFactoryMethod;)V
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Consumer.resolveConsumerReferences(Ljava/util/Map;Ljava/util/Map;)V,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$Reference.nonterminal Ljava/lang/String
NPE_GET,fri.patterns.interpreter.parsergenerator.lexer.Consumer.resolveConsumerReferences(Ljava/util/Map;Ljava/util/Map;)V,Lfri/patterns/interpreter/parsergenerator/lexer/Consumer$Reference.nonterminal Ljava/lang/String
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.resolveConsumerReferences(Ljava/util/Map;Ljava/util/Map;)V,fri.patterns.interpreter.parsergenerator.lexer.Consumer.resolveConsumerReferences(Ljava/util/Map;Ljava/util/Map;)V
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.hasText()Z,java.util.List.size()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.hasText()Z,java.util.List.get(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.hasText()Z,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.hasText()Z
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getChildCount()I,java.util.List.size()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.toString()Ljava/lang/String;,java.util.List.size()I
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.toString()Ljava/lang/String;,java.util.List.get(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.toString()Ljava/lang/String;,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.toString()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.toString()Ljava/lang/String;,java.lang.Object.toString()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getChild(I)Ljava/lang/Object;,java.util.List.get(I)Ljava/lang/Object;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.ResultTree.getChild(I)Ljava/lang/Object;,java.lang.Object.toString()Ljava/lang/String;
NPE_INV,fri.patterns.interpreter.parsergenerator.lexer.Consumer.setStrategyFactoryMethod(Lfri/patterns/interpreter/parsergenerator/lexer/StrategyFactoryMethod;)V,fri.patterns.interpreter.parsergenerator.lexer.Consumer.setStrategyFactoryMethod(Lfri/patterns/interpreter/parsergenerator/lexer/StrategyFactoryMethod;)V
Done
